duration,protocol_type, Timestamp,source ip,source_host,destination ip,destination_host,flow bytes/s,flow byte mb,class,severity,flow packets,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,data
4,tcp,12/1/2018 10:54,172.31.64.35,Hacker 222,117.44.166.121,Laptop 11,267326.6944,267.33 KB,guess_passwd,Medium,610.0880766,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,160,142,0.88,0.02,0.01,0.01,0,0,0.06,0,9
5,tcp,12/1/2018 10:54,172.31.64.35,Hacker 222,152.195.14.100,Laptop 11,3992853.785,3.99 MB,normal,Critical,9120.827457,smtp,SF,812,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,36,175,0.33,0.08,0.03,0.02,0,0.01,0.06,0.05,21
0,tcp,12/1/2018 10:55,172.31.64.35,Hacker 222,172.31.0.2,Cisco C2960S Switch,0,0.00  B,warezmaster,Critical,25210.08403,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,12,1,0,1,0.17,0,0,0,0,13
0,tcp,12/1/2018 10:55,172.31.64.35,Hacker 222,52.84.143.154,Cisco C2960S Switch,411214.9533,411.21 KB,normal,Low,934.5794393,http,SF,279,877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,255,1,0,0.04,0.03,0,0,0,0,21
0,tcp,12/1/2018 10:57,172.31.64.35,Hacker 222,98.139.225.35,Cisco C2960S Switch,4419223.623,4.42 MB,mscan,Low,10043.69005,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,1,0.33,1,1,116,78,0.33,0.04,0.01,0.03,0,0,0.89,0.65,15
0,icmp,12/1/2018 10:59,172.31.64.35,Hacker 222,172.31.0.2,Cisco C2960S Switch,865400.6904,865.40 KB,normal,,1966.819751,eco_i,SF,10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,28,0.11,0.02,0.19,0,0,0,0,0,20
0,tcp,12/1/2018 11:00,172.31.64.35,Hacker 222,172.31.0.2,Cisco C2960S Switch,2861744.786,2.86 MB,neptune,,6537.048893,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,9,1,1,0,0,0.04,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,21
0,tcp,12/1/2018 11:00,172.31.64.35,Hacker 222,117.44.166.121,Cisco C2960S Switch,1063000000,1063.00 MB,satan,,1000000,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,1,0.18,1,0.82,0,0,1,0,255,1,0,0.9,0,0,0.15,1,0.85,0,19
0,tcp,12/1/2018 11:01,172.31.64.35,Hacker 222,152.195.14.100,Surveillance Camera 12,3054919.114,3.05 MB,normal,,6942.997987,http,SF,245,5959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,106,255,1,0,0.01,0.01,0,0,0,0,21
924,tcp,12/1/2018 11:02,172.31.64.35,Hacker 222,172.31.0.2,Surveillance Camera 12,331822.3028,331.82 KB,apache2,,226.6545784,http,RSTR,25504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,36,0.06,0.06,0.94,0.94,1,0,0,255,255,1,0,0,0,0.01,0.01,0.58,0.58,14
0,tcp,12/1/2018 11:02,172.31.64.35,Hacker 222,52.84.143.154,Bridge Device 14,2580715.28,2.58 MB,normal,,5909.723873,smtp,SF,934,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,255,11,0.04,0.03,0,0,0,0,0.02,0,18
0,tcp,12/1/2018 11:06,172.31.64.35,Hacker 222,98.139.225.35,Bridge Device 15,2896000000,2896.00 MB,normal,,2000000,http,SF,306,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:55,172.31.64.36,Hacker 223,169.254.169.254,Apache Web Server,1067559.535,1.07 MB,normal,Critical,2426.27167,http,SF,336,788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,50,255,1,0,0.02,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:55,172.31.64.36,Hacker 223,5.39.216.195,Apache Web Server,3209219.212,3.21 MB,normal,Critical,7293.680026,http,SF,251,3984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,156,255,1,0,0.01,0.01,0,0,0,0,21
0,tcp,12/1/2018 10:56,172.31.64.36,Hacker 223,31.207.47.93,ASUS Access Point 9,2434370.294,2.43 MB,back,Low,5574.600327,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,255,255,1,0,0,0,0,0,0.07,0.07,16
0,tcp,12/1/2018 11:01,172.31.64.36,Hacker 223,169.254.169.254,ASUS Access Point 9,0,0.00  B,normal,,0.093663763,http,SF,212,31361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,21
0,udp,12/1/2018 11:02,172.31.64.36,Hacker 223,5.39.216.195,ASUS Access Point 24,2520503.639,2.52 MB,normal,,5775.672866,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,20
0,tcp,12/1/2018 11:04,172.31.64.36,Hacker 223,31.207.47.93,ASUS Access Point 24,1747522.275,1.75 MB,neptune,,4004.404845,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,5,0,0,1,1,0.02,0.06,0,255,5,0.02,0.06,0,0,0,0,1,1,21
0,tcp,12/1/2018 10:51,172.31.64.37,Hacker 224,35.190.62.200,Laptop 3,3020940.611,3.02 MB,normal,Critical,6865.774116,http,SF,277,4968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,13,255,1,0,0.08,0.01,0,0,0,0,21
0,tcp,12/1/2018 10:55,172.31.64.37,Hacker 224,52.207.3.210,Laptop 3,415017.992,415.02 KB,apache2,Low,943.222709,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0.11,0.11,0.89,0.89,1,0,0,255,255,1,0,0,0,0.02,0.02,0.61,0.61,16
0,tcp,12/1/2018 10:56,172.31.64.37,Hacker 224,172.31.0.2,Laptop 12,2944000000,2944.00 MB,normal,Low,2000000,http,SF,282,478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,21
0,tcp,12/1/2018 10:56,172.31.64.37,Hacker 224,148.243.83.82,Laptop 12,11828.00911,11.83 KB,neptune,High,193.9017887,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,16,0.73,0.62,0.27,0.38,0.06,0.06,0,255,16,0.06,0.07,0,0,0.74,0.62,0.26,0.38,21
0,tcp,12/1/2018 10:57,172.31.64.37,Hacker 224,172.31.0.2,Cisco C2960S Switch,0,0.00  B,normal,Low,8.149782129,http,SF,299,2605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,46,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:58,172.31.64.37,Hacker 224,68.67.178.197,Cisco C2960S Switch,5.67780971,5.68  B,neptune,Critical,0.184944942,netbios_dgm,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1,0,0,1,1,0,0.07,0,255,1,0,0.06,0,0,0,0,1,1,19
0,tcp,12/1/2018 10:58,172.31.64.37,Hacker 224,156.154.200.36,Cisco C2960S Switch,880000000,880.00 MB,normal,Critical,2000000,http,SF,276,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,9,232,1,0,0.11,0.06,0,0,0,0,21
0,tcp,12/1/2018 10:58,172.31.64.37,Hacker 224,35.190.62.200,Cisco C2960S Switch,475738.2509,475.74 KB,neptune,High,1090.742505,auth,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.07,0,0,0,0,1,1,19
0,tcp,12/1/2018 11:02,172.31.64.37,Hacker 224,52.207.3.210,ASUS Access Point 18,1212655.929,1.21 MB,processtable,,2780.300643,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,122,0.48,0.03,0,0,0.17,0.36,0.11,0.11,17
0,tcp,12/1/2018 11:04,172.31.64.37,Hacker 224,172.31.0.2,ASUS Access Point 18,1836501.901,1.84 MB,normal,,19011.40684,http,SF,233,5410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,1,0,0.22,107,255,1,0,0.01,0.02,0,0,0,0,21
0,icmp,12/1/2018 11:05,172.31.64.37,Hacker 224,148.243.83.82,Surveillance Camera 7,331656.2082,331.66 KB,ipsweep,,753.7641095,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,65,1,0,1,1,0,0,0,0,18
0,tcp,12/1/2018 11:06,172.31.64.37,Hacker 224,172.31.0.2,Surveillance Camera 7,1472000000,1472.00 MB,neptune,,1000000,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,4,1,1,0,0,0.02,0.09,0,255,4,0.02,0.09,0,0,1,1,0,0,19
0,tcp,12/1/2018 11:06,172.31.64.37,Hacker 224,68.67.178.197,Surveillance Camera 31,66909090.91,66.91 MB,neptune,,45454.54545,name,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,17,1,1,0,0,0.09,0.09,0,255,17,0.07,0.08,0,0,1,1,0,0,19
0,tcp,12/1/2018 11:06,172.31.64.37,Hacker 224,156.154.200.36,Surveillance Camera 31,1448000000,1448.00 MB,normal,,1000000,http,SF,328,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,1,0,0.17,53,255,1,0,0.02,0.06,0,0,0,0,21
0,icmp,12/1/2018 10:52,172.31.64.38,Hacker 225,172.31.0.2,Apache Web Server,10034.25153,10.03 KB,ipsweep,Critical,192.9663756,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,1,0,1,2,51,1,0,1,0.51,0,0,0,0,18
0,udp,12/1/2018 10:52,172.31.64.38,Hacker 225,169.254.169.254,Apache Web Server,0,0.00  B,normal,Low,24590.16393,domain_u,SF,44,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,230,0,0,0,0,0.99,0.01,0.01,255,254,1,0.01,0,0,0,0,0,0,18
807,tcp,12/1/2018 10:52,172.31.64.38,Hacker 225,23.219.88.19,Apache Web Server,13856.58915,13.86 KB,apache2,Critical,193.7984496,http,RSTR,58624,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,43,0.02,0.02,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.71,0.72,14
0,tcp,12/1/2018 10:53,172.31.64.38,Hacker 225,172.31.0.2,Apache Web Server,12953.11745,12.95 KB,mscan,High,193.3301112,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0.5,0.33,1,1,255,27,0.11,0.02,0,0,0.03,0,0.33,1,15
0,tcp,12/1/2018 10:53,172.31.64.38,Hacker 225,169.254.169.254,Apache Web Server,3002798.062,3.00 MB,normal,Medium,6824.54105,http,SF,226,33600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:54,172.31.64.38,Hacker 225,31.13.65.36,Apache Web Server,660056.4412,660.06 KB,neptune,Low,1506.368698,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,11,0.05,0,0.95,1,0.05,0.06,0,255,11,0.04,0.07,0,0,0.04,0,0.96,1,21
6,tcp,12/1/2018 10:55,172.31.64.38,Hacker 225,172.31.0.2,Cisco C2960S Switch,4156236.717,4.16 MB,guess_passwd,Low,9445.992538,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,251,0.98,0.01,0,0,0,0,0,0,17
0,tcp,12/1/2018 10:55,172.31.64.38,Hacker 225,34.195.156.17,Cisco C2960S Switch,607135.2187,607.14 KB,neptune,High,1379.85277,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,9,0,0,1,1,0.04,0.06,0,255,9,0.04,0.07,0,0,0,0,1,1,19
3,tcp,12/1/2018 10:55,172.31.64.38,Hacker 225,172.31.0.2,Cisco C2960S Switch,2944000000,2944.00 MB,guess_passwd,Medium,2000000,pop_3,SF,27,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,211,0.83,0.02,0,0,0,0,0.04,0,18
0,tcp,12/1/2018 10:55,172.31.64.38,Hacker 225,172.31.0.2,Cisco C2960S Switch,4391436.698,4.39 MB,normal,Critical,9980.537951,http,SF,260,4265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,33,255,1,0,0.03,0.04,0.03,0,0,0,18
0,tcp,12/1/2018 10:56,172.31.64.38,Hacker 225,46.236.32.132,Cisco C2960S Switch,2553947.009,2.55 MB,neptune,Critical,5804.42502,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,16,0,0,1,1,0.07,0.07,0,255,16,0.06,0.07,0,0,0,0,1,1,21
0,udp,12/1/2018 10:57,172.31.64.38,Hacker 225,172.31.0.2,Cisco C2960S Switch,2559377.202,2.56 MB,normal,Critical,5838.730244,private,SF,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,17
2055,tcp,12/1/2018 10:57,172.31.64.38,Hacker 225,169.254.169.254,Cisco C2960S Switch,2674908.991,2.67 MB,apache2,Low,6113.057215,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.42,0.44,15
0,tcp,12/1/2018 10:57,172.31.64.38,Hacker 225,50.16.226.196,Cisco C2960S Switch,3943359.025,3.94 MB,normal,High,8962.179602,http,SF,222,16644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,48,251,1,0,0.02,0.05,0,0,0,0,21
1,tcp,12/1/2018 10:59,172.31.64.38,Hacker 225,172.31.0.2,Cisco C2960S Switch,981333333.3,981.33 MB,mailbomb,Medium,666666.6667,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,30,0.12,0.16,0,0,0,0,0.86,0,12
0,tcp,12/1/2018 10:59,172.31.64.38,Hacker 225,169.254.169.254,Cisco C2960S Switch,210.2533398,210.25  B,guess_passwd,Critical,1.509806943,telnet,SF,123,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,236,0.93,0.02,0,0,0,0,0.02,0.03,15
0,tcp,12/1/2018 10:59,172.31.64.38,Hacker 225,23.219.88.19,Cisco C2960S Switch,2568116.283,2.57 MB,neptune,Medium,5884.776084,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,16,0,0,1,1,0.14,0.07,0,255,16,0.06,0.06,0,0,0,0,1,1,21
0,tcp,12/1/2018 10:59,172.31.64.38,Hacker 225,172.31.0.2,Cisco C2960S Switch,405849.771,405.85 KB,neptune,,922.3858432,klogin,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,1,1,0,0,0.07,0.2,0,255,3,0.01,0.17,0,0,1,1,0,0,18
0,tcp,12/1/2018 10:59,172.31.64.38,Hacker 225,169.254.169.254,Cisco Switch 18,1942932.979,1.94 MB,normal,,1327.140013,finger,SF,6,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,71,7,0.03,0.04,0.01,0.29,0,0,0,0,21
0,tcp,12/1/2018 11:00,172.31.64.38,Hacker 225,31.13.65.36,Cisco Switch 18,4713191.581,4.71 MB,neptune,,10711.79905,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,10,0,0,1,1,0.04,0.06,0,255,10,0.04,0.07,0,0,0,0,1,1,21
0,tcp,12/1/2018 11:01,172.31.64.38,Hacker 225,172.31.0.2,ASUS Access Point 6,272480.5566,272.48 KB,neptune,,619.2739923,netbios_dgm,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,6,0,0,1,1,0.02,0.06,0,255,6,0.02,0.06,0,0,0,0,1,1,18
0,tcp,12/1/2018 11:01,172.31.64.38,Hacker 225,34.195.156.17,ASUS Access Point 6,293333333.3,293.33 MB,normal,,666666.6667,http,SF,216,1850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,1,0,0.16,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:02,172.31.64.38,Hacker 225,172.31.0.2,ASUS Access Point 11,27891.90508,27.89 KB,satan,,101.6257212,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,1,0.07,0,0.92,1,0,1,0,255,1,0,1,0,0,0.1,0,0.9,1,17
0,tcp,12/1/2018 11:02,172.31.64.38,Hacker 225,172.31.0.2,ASUS Access Point 11,2474551.488,2.47 MB,neptune,,5623.980654,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,17,0,0,1,1,0.14,0.06,0,224,17,0.08,0.05,0,0,0,0,1,1,18
0,tcp,12/1/2018 11:03,172.31.64.38,Hacker 225,46.236.32.132,ASUS Access Point 23,2476439.791,2.48 MB,neptune,,5628.272251,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,15,0,0,1,1,0.23,0.06,0,255,35,0.14,0.42,0.01,0,0,0,0.96,1,18
0,tcp,12/1/2018 11:06,172.31.64.38,Hacker 225,172.31.0.2,ASUS Access Point 23,2944000000,2944.00 MB,normal,,2000000,http,SF,216,12345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,1,0,0.18,8,255,1,0,0.12,0.05,0,0,0,0,21
0,tcp,12/1/2018 11:06,172.31.64.38,Hacker 225,169.254.169.254,Surveillance Camera 2,2944000000,2944.00 MB,normal,,2000000,http,SF,224,372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,udp,12/1/2018 11:06,172.31.64.38,Hacker 225,50.16.226.196,Surveillance Camera 2,2896000000,2896.00 MB,normal,,2000000,domain_u,SF,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,255,250,0.98,0.01,0,0,0,0,0,0,21
0,icmp,12/1/2018 10:54,172.31.64.39,Hacker 226,169.254.169.254,Apache Web Server,319333333.3,319.33 MB,smurf,Critical,666666.6667,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,18
0,tcp,12/1/2018 10:54,172.31.64.39,Hacker 226,169.254.169.254,Apache Web Server,3994356.128,3.99 MB,neptune,Medium,9124.259242,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,19,1,1,0,0,0.15,0.07,0,255,19,0.07,0.06,0,0,1,1,0,0,21
282,tcp,12/1/2018 10:55,172.31.64.39,Hacker 226,169.254.169.254,Apache Web Server,405965.8527,405.97 KB,warezmaster,High,922.6496653,ftp,SF,154,593,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,98,0.38,0.03,0,0,0,0,0,0,13
0,tcp,12/1/2018 10:56,172.31.64.39,Hacker 226,169.254.169.254,Apache Web Server,245669.5042,245.67 KB,apache2,Critical,563.2554664,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,1,1,0,0,1,0,0,255,255,1,0,0,0,0.47,0.47,0.51,0.51,17
0,icmp,12/1/2018 11:00,172.31.64.39,Hacker 226,169.254.169.254,Apache Web Server,2944000000,2944.00 MB,smurf,,2000000,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,143,126,0.88,0.01,0.88,0,0,0,0.01,0,18
0,tcp,12/1/2018 11:01,172.31.64.39,Hacker 226,169.254.169.254,Apache Web Server,Infinity,Infinity,normal,,Infinity,http,SF,249,2612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,97,255,1,0,0.01,0.04,0,0,0,0,21
0,tcp,12/1/2018 11:03,172.31.64.39,Hacker 226,169.254.169.254,Apache Web Server,408788.9627,408.79 KB,guess_passwd,,929.0658243,telnet,SF,122,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0.02,0.02,16
0,tcp,12/1/2018 11:03,172.31.64.39,Hacker 226,169.254.169.254,Apache Web Server,2720692.54,2.72 MB,normal,,6183.392136,http,SF,190,622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0.04,0.04,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
1,tcp,12/1/2018 10:52,172.31.64.4,Hacker 227,23.52.91.27,Desktop 3,0,0.00  B,mailbomb,High,54.67767511,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,106,0.42,0.14,0,0,0,0,0.57,0,11
282,tcp,12/1/2018 10:52,172.31.64.4,Hacker 227,52.20.17.139,Desktop 3,688236.6283,688.24 KB,warezmaster,Critical,1564.174155,ftp,SF,160,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,104,0.41,0.03,0,0,0,0,0,0,14
0,tcp,12/1/2018 10:54,172.31.64.4,Hacker 227,104.19.194.102,Desktop 18,1394000000,1394.00 MB,normal,High,1000000,http,SF,204,2199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,145,255,1,0,0.01,0.04,0,0,0,0,21
0,tcp,12/1/2018 10:54,172.31.64.4,Hacker 227,216.58.198.78,Desktop 18,2598665.396,2.60 MB,normal,Low,5958.055291,http,SF,251,471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:54,172.31.64.4,Hacker 227,169.254.169.254,Apache Web Server,2944000000,2944.00 MB,guess_passwd,Medium,2000000,pop_3,SF,30,217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,112,13,0.12,0.04,0.01,0,0,0,0,0,3
0,tcp,12/1/2018 10:55,172.31.64.4,Hacker 227,13.33.81.58,Apache Web Server,3488879.198,3.49 MB,neptune,Medium,7929.270904,bgp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,9,0,0,1,1,0.04,0.06,0,255,9,0.04,0.07,0,0,0,0,1,1,19
0,icmp,12/1/2018 10:55,172.31.64.4,Hacker 227,172.31.0.2,Cisco C2960S Switch,4942154.33,4.94 MB,normal,Low,11232.16893,eco_i,SF,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,3,0.01,0.01,0.01,0,0,0,0,0,20
0,tcp,12/1/2018 10:55,172.31.64.4,Hacker 227,172.31.64.1,Cisco C2960S Switch,4960820.79,4.96 MB,normal,Critical,11274.59271,http,SF,206,1472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,20,216,1,0,0.05,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:56,172.31.64.4,Hacker 227,172.31.0.2,Cisco C2960S Switch,1312786.24,1.31 MB,normal,Medium,2983.60509,smtp,SF,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,142,199,0.77,0.04,0.01,0.01,0,0,0.01,0.02,18
0,tcp,12/1/2018 10:56,172.31.64.4,Hacker 227,172.31.0.2,Cisco C2960S Switch,793000000,793.00 MB,normal,Low,1000000,http,SF,246,424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,253,255,1,0,0,0.01,0,0,0,0,21
0,icmp,12/1/2018 10:56,172.31.64.4,Hacker 227,172.31.0.2,Cisco C2960S Switch,740857.301,740.86 KB,saint,Low,1690.124428,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,1,0,1,4,64,1,0,1,0.25,0,0,0,0,15
0,tcp,12/1/2018 10:57,172.31.64.4,Hacker 227,172.31.0.2,Cisco C2960S Switch,2652293.355,2.65 MB,normal,Critical,6050.700699,ftp_data,SF,15377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.4,122,60,0.32,0.05,0.32,0.03,0,0,0,0,21
0,tcp,12/1/2018 10:57,172.31.64.4,Hacker 227,72.167.239.239,Cisco C2960S Switch,975113.7415,975.11 KB,saint,Low,2216.167594,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0.14,0,0.85,1,0.01,1,0,255,1,0,0.29,0,0,0.05,0,0.22,1,20
0,icmp,12/1/2018 10:58,172.31.64.4,Hacker 227,216.58.198.70,Cisco C2960S Switch,1472000000,1472.00 MB,smurf,Medium,1000000,ecr_i,SF,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,18
